id,statement,response,evalScore,bleu,nextSentence,internalRepetition,partnerRepetition,externalRepetition,responseType,shortSafe
142,?,/start,1.0,0,1,0.0,0.0,0.0,Statement,1
145,seems nice,"The I.M.T., the international monkey... interschool multidiscipline tournament.",2.0,0,0,0.1,0.0,0.0,Statement,1
145,do you work there or own it?,"Well, FYI, I am also an engineer with a degree from Berkeley who's not only created my share of code,  but given birth to two real humans.  Oh, God.",2.0,0,0,0.0,0.0,0.0,Clarify,1
145,well then how are you,Oh. Which I think you will excel at.,2.0,0.206,0,0.0,0.0,0.0,Clarify,1
146,my father is an army man,"Throughout Algiers, I'm known as the rabbi's cat.",1.0,0,0,0.0,0.0,0.0,Emphasis,1
146,do you love playing softball as much as I do?,"And, Papa, I'd like to go off to school.",1.0,0,0,0.1,0.0,0.0,Statement,1
146,I'm looking for a new job cause I lost one recently,And Business Class I only fly Business Class.,1.0,0.141,0,0.2,0.0,0.0,nAnswer,1
146,my mom passed away when i was young,Tell Keen I went to pay the mother another visit.,1.0,0.183,0,0.0,0.0,0.0,Clarify,1
146,what's your favorite adult video?,The New School has no MFA program in painting.,1.0,0,0,0.0,0.0,0.0,nAnswer,1
146,what is yandex?,Hockey?  I only like baseball.,1.0,0,0,0.0,0.0,0.0,Statement,1
146,I think it's all gay games,"'Cause I Phil, I coached football.",1.0,0.24,0,0.2,0.0,0.0,Clarify,1
146,whom do you work for?,On Wednesday I go roller skating.,1.0,0,0,0.0,0.0,0.0,Clarify,1
146,what are you sex?,Please?  No! What is so important about sex?,1.0,0.244,0,0.0,0.0,0.0,whQuestion,1
146,pussies and dicks,"(YELLING FROM VIDEO GAME) Fuck you, fuck you.",1.0,0,1,0.2,0.0,0.0,Clarify,1
146,we all do yes it's true,The Fantastic Four must be shitting themselves.,1.0,0,0,0.0,0.0,0.0,Clarify,1
146,they are gay,"Oh. Still, I come from a culture that worships dicks.",1.0,0,0,0.0,0.0,0.0,Statement,1
152,hello,"Hello, how are you?",2.0,0.302,1,0.0,0.0,0.0,whQuestion,1
152,fine thnx,"Yes it is, we are going to be this weekend",2.0,0,0,0.0,0.0,0.0,yAnswer,1
152,u?,I am good...............................................,2.0,0,1,0.0,0.0,0.0,Statement,1
152,what are u gonna do this weekend?,I am going to be a night owl.,2.0,0,1,0.0,0.0,0.0,Statement,1
152,and do what?,I work at a local shelter,2.0,0,0,0.0,0.0,0.0,Statement,1
152,"cool, do you have cats in there?","Yes, i have a cat named radar",2.0,0.221,1,0.0,0.0,0.0,yAnswer,1
152,are there any cats in shelter?,"Yes, they are, we are all grown.",2.0,0.221,1,0.1,0.0,0.0,yAnswer,1
152,No I asked cats,I have a cat name is oreo,2.0,0.221,1,0.0,0.0,0.0,Statement,1
152,how many cats u have?,5 they are 4 5ft four pairs of them,2.0,0,1,0.0,0.0,0.0,Other,1
152,okejjj,Hello there! how are you?,2.0,0,0,0.0,0.0,0.0,whQuestion,1
152,Imma off to market,I love the market.,2.0,0.302,1,0.0,0.0,0.0,Statement,1
152,I gotta go,I will go to a concert soon,2.0,0.263,1,0.0,0.0,0.0,Statement,1
152,bye?,"Yes, it is going good",2.0,0,0,0.0,0.0,0.0,yAnswer,1
159,"Hi, how are u doing?",I'M good. just finished my shift at the hospital.,2.0,0,1,0.0,0.0,0.0,Statement,1
159,I see. But i really can't stand hospitals. White color makes me mad. I prefer red one. What is your favorite btw?,I love dr pepper and sweet,2.0,0.017,1,0.0,0.0,0.0,Clarify,1
159,Do your have brother or sister?,"No, my sister is a sister",2.0,0.24,1,0.2,0.0,0.0,Statement,1
159,I have a sister. She's 15 years old and she's a pole dancer,Wow that is a 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am 2am,2.0,0.08,0,0.9,0.0,0.0,Statement,1
159,Do you like listening to a classic  music?,"Yes i do, i like music",2.0,0.227,1,0.2,0.0,0.0,Accept,1
159,What kind of music do u like?,I like country music and country,2.0,0.242,1,0.2,0.0,0.0,Statement,1
159,Cool.,"Yes, it is, i love it.",2.0,0,0,0.2,0.0,0.0,yAnswer,1
159,Sorry i have to go. Luck!,Thank you! good luck with your help,2.0,0.221,1,0.0,0.0,0.0,Clarify,1
160,hi my little friend,"Hi, i am sally, how are you?",3.0,0.221,1,0.0,0.0,0.0,whQuestion,1
160,"im am Fred, nice, i am going to the concert tonight",Nice. i am listening to music while i am listening to music.,3.0,0.525,1,0.4,0.2,0.1,Clarify,1
160,what kind of music do like,Country music is my favorite.,3.0,0.218,1,0.0,0.0,0.0,yAnswer,1
160,"i am playing guitar, do you playing any instrument?","No, i play guitar.",3.0,0.103,1,0.0,0.0,0.0,nAnswer,1
160,have you been in China?,No i have not but i have never traveled much,3.0,0.183,1,0.2,0.0,0.0,Reject,1
160,what is your hobby then?,"I like to fish, play with my friends.",3.0,0,1,0.0,0.0,0.0,Clarify,1
162,are you in a relationship,"And, Ms. Marcus, how many sexual partners have you had in your life?",2.0,0.189,1,0.0,0.0,0.0,whQuestion,1
162,only one,But Hillary Fuller was a collegeeducated woman with a good job at a marketing firm.,2.0,0,0,0.1,0.0,0.0,Statement,1
162,what is your favorite food,"III see pistachio, bburnt apricot...",2.0,0,1,0.0,0.0,0.0,Statement,1
162,what is your favorite drink,(Nikki) The Rainbow Bar and Grill is the most famous restaurantbar where musicians and hangerson and groupies... lt's sort of like the place to go hunt and the place to die at the same time.,2.0,0.096,0,0.3,0.0,0.0,Clarify,1
165,"O, I love cheerleader gitls!","Because Jenna Maroney is so, so talented.",5.0,0,0,0.1,0.0,0.0,Statement,1
165,"I don't know her, but belive, that she is talented. What else do you like? I love dolls.","But Mr. Shue's making all the Katys sing a Gaga song, so we bring Penny in to see it and she's gonna get all weak in her Skrillexloving knees and forget all about her douche exboyfriend.",5.0,0.112,0,0.1,0.0,0.0,Clarify,1
165,"Guy, I'm only for and know nothing about boyfriends!","""But O.M.G., Bree, I love the Asian girl from Glee Club.""",5.0,0,1,0.0,0.0,0.1,Clarify,1
165,For sure!,"""But O.M.G., Bree, I love the Asian girl from Glee Club.""",5.0,0,0,0.0,0.0,0.1,Clarify,1
166,I like running to.,i like to eat . i am not a good flyer .,3.0,0.427,1,0.1,0.3,0.3,Statement,1
166,I love food. I also like cooking,i will eat it all the time .,3.0,0.221,1,0.0,0.0,0.0,Statement,1
166,I love eating out with friends,"i love to eat , but i am not very healthy .",3.0,0.386,1,0.1,0.2,0.1,nAnswer,1
166,I try to stay healthy,i will try to try that . i am not very healthy .,3.0,0.437,1,0.2,0.2,0.0,Statement,1
166,Do you have any hobbies?,i have a couple of dogs . i like to play with my dog .,3.0,0.159,1,0.1,0.0,0.0,Clarify,1
166,Does your dog have a name?,i have not tried that .,3.0,0.218,0,0.0,0.0,0.0,Reject,1
166,What do you do?,i am a very experienced person,3.0,0,1,0.0,0.0,0.0,Statement,1
166,Are you a student?,i am not sure . i am a very experienced person .,3.0,0.183,1,0.2,0.0,0.0,nAnswer,1
166,Do you live alone?,i am not into it . i am more of a loner .,3.0,0,1,0.2,0.0,0.0,Statement,1
166,Me too,"i like to eat fish , but i am not very good at it .",3.0,0,1,0.1,0.0,0.0,nAnswer,1
166,I like singing,i like to think that is . i am more of a homebody .,3.0,0.351,0,0.1,0.5,0.0,Statement,1
166,I will get married this year,i am not sure . i am sure it would be nice .,3.0,0.174,0,0.3,0.0,0.0,Statement,1
166,Are you married?,"i am not sure , i am not married .",3.0,0.206,1,0.4,0.0,0.0,nAnswer,1
166,I am 24 years old,i am not sure how that is . i am sure you are a great person .,3.0,0.312,1,0.2,0.2,0.0,Statement,1
168,ok,[MUSIC PLAYING ON STEREO] You have the most incredible eyes.,5.0,0,0,0.0,0.0,0.0,Clarify,1
168,Thanks,ROCK MUSIC Does your mum know you're here?,5.0,0,0,0.0,0.0,0.0,Other,1
168,Sure,"Hi, Nisha, I didn't know you took ballet.",5.0,0,0,0.0,0.0,0.0,Statement,1
168,Ok,And? Cos? I are the songs.,5.0,0,0,0.0,0.0,0.0,Clarify,1
168,What,"Sing, Grandad. Sing the song for Rory!",5.0,0,0,0.1,0.0,0.0,whQuestion,1
168,*sings*,DANCE MUSIC THUMPS Weirdest place you've ever done it.,5.0,0,1,0.0,0.0,0.0,Other,1
168,Yeah,ROCK MUSIC Does your mum know you're here?,5.0,0,1,0.0,0.0,0.0,Other,1
168,Of course,III think it's a song.,5.0,0,0,0.0,0.0,0.0,Statement,1
168,Is it?,And? Cos? I are the songs.,5.0,0,1,0.0,0.0,0.0,Clarify,1
168,Meow,"(IN HUSKY VOICE) Oh, you have no idea!",5.0,0,0,0.0,0.0,0.0,Reject,1
168,I HAVE an idea!,DOG WHINES This is goodquality food.,5.0,0,0,0.0,0.0,0.0,Emphasis,1
168,I think so,"But I have to ask, pet.",5.0,0.24,1,0.0,0.0,0.1,nAnswer,1
168,Go ahead,"I DON'T WANT TO, BUT I CAN. [creaking]",5.0,0,1,0.1,0.0,0.0,Statement,1
168,Yay!,"Meow Mix, Meow Mix, please deliver.",5.0,0,1,0.3,0.0,0.0,Statement,1
181,heloo,i am not sure what that is . i am more into comedies .,5.0,0,0,0.2,0.0,0.0,Statement,1
181,how are you ?,i am doing well . just got done with my nightly run .,5.0,0,1,0.0,0.0,0.0,Statement,1
181,do you like running ?,i love running and listening to music,5.0,0.221,1,0.0,0.0,0.0,Continuer,1
181,what kind of music do you like ?,"i like all kinds , but i am not good at it . i like to listen to music .",5.0,0.165,1,0.2,0.0,0.0,Statement,1
181,ok thank you,i am doing great . i am just watching the kardashions .,5.0,0,0,0.2,0.0,0.0,Statement,1
182,ok,"On Monday, I'm going to have to tell my kindergarten class, who I teach not to run with scissors, that my fiance ran me through with a frickin' broadsword.",1.0,0,1,0.1,0.0,0.0,nAnswer,1
182,what ?,"Taco, Matthew Berry, the ESPN Fantasy Football expert.",1.0,0,1,0.0,0.0,0.0,Statement,1
187,Do you like music?,i like to play the piano and have a good time,5.0,0.174,1,0.0,0.0,0.0,Statement,1
187,What is your dream?,"i think so , but i am not sure what that is .",5.0,0.206,0,0.1,0.0,0.0,Statement,1
187,Dream,"i am a huge gamer , my mom is a very good person .",5.0,0,0,0.1,0.0,0.0,yAnswer,1
187,How old are you?,i am a very experienced winner . i have to go to work soon .,5.0,0,1,0.2,0.0,0.0,Emphasis,1
187,What is your work?,i am not sure . i am a very experienced person .,5.0,0,1,0.2,0.0,0.0,nAnswer,1
187,Thanks,"i am a huge gamer , my mom is a very good person .",5.0,0,0,0.1,0.0,0.0,yAnswer,1
188,I am from Chile,"I am from the south, where are you from?",5.0,0.537,1,0.1,0.7,0.7,whQuestion,1
188,I am from west,I live in cali,5.0,0.302,1,0.0,0.0,0.0,Statement,1
188,I don't,I am sorry to hear that.,5.0,0.24,0,0.0,0.0,0.2,Statement,1
188,Why?,"I am not sure what i want to do for, but i am a professional",5.0,0,0,0.2,0.0,0.2,Reject,1
188,Me too,I do not like it either,5.0,0,0,0.0,0.0,0.0,Reject,1
188,Same here,I am sorry to hear that,5.0,0,0,0.0,0.0,0.1,Statement,1
188,Why,I just like to say it is,5.0,0,0,0.0,0.0,0.0,Statement,1
188,Ok,"I am so much, i am just getting ready to go to the gym",5.0,0,0,0.2,0.0,0.1,Statement,1
188,Do you like kayaking?,"I do not like kayaking, but i do like to do kayaking.",5.0,0.388,1,0.4,0.3,0.1,Statement,1
188,Me too!,I love the smell of the water,5.0,0,1,0.1,0.0,0.0,Clarify,1
188,"Oh yes, it wonderful",It is a great idea,5.0,0.266,1,0.0,0.0,0.0,Statement,1
188,I think so,I am sure it is. i am sure it is.,5.0,0.183,1,0.5,0.0,0.1,yAnswer,1
188,Yep,What do you do for a living?,5.0,0,0,0.1,0.0,0.0,whQuestion,1
188,I walk dogs for a living,I am sorry to hear that.,5.0,0.24,1,0.0,0.0,0.1,Statement,1
188,Why,I just like to say it is,5.0,0,0,0.0,0.0,0.0,Statement,1
188,What,I like to go to the gym,5.0,0,0,0.1,0.0,0.0,Statement,1
188,Me too,I do not like it either,5.0,0,0,0.0,0.0,0.0,Reject,1
188,No,I am a single parent,5.0,0,1,0.0,0.0,0.0,yAnswer,1
188,I am a graduate student,Nice! i just finished college college and i am majoring in college,5.0,0.351,1,0.2,0.2,0.1,nAnswer,1
188,Sounds great,"Yes it is, it is a great day",5.0,0.206,1,0.2,0.0,0.0,yAnswer,1
188,Yea,"I do not like it, i like it",5.0,0,0,0.4,0.0,0.0,Statement,1
188,wow,What do you do for fun?,5.0,0,0,0.2,0.0,0.0,whQuestion,1
188,I do kayaking,"I like kayaking, i love it.",5.0,0.286,1,0.2,0.0,0.0,Statement,1
188,So do I,"I love to do that, but i do not have to work out.",5.0,0.189,0,0.2,0.0,0.0,Statement,1
188,Why,I just like to say it is,5.0,0,0,0.0,0.0,0.0,Statement,1
188,I see,I have a dog named bella,5.0,0.24,1,0.0,0.0,0.0,nAnswer,1
188,I like dogs,"I like dogs, i have one, a dog named after a dog named after a dog",5.0,0.398,1,0.4,1.0,0.0,Clarify,1
188,Haha,I am a big fan of the show series,5.0,0,0,0.0,0.0,0.1,Clarify,1
188,Sounds cool,"Yes, it is, it is...........................................",5.0,0,0,0.4,0.0,0.0,yAnswer,1
188,mhm,Hello there! how are you?,5.0,0,0,0.0,0.0,0.0,whQuestion,1
188,I'm great,I am good do you work,5.0,0,1,0.0,0.0,0.1,Statement,1
188,i walk dogs for a living.,I am sorry to hear that.,5.0,0.24,1,0.0,0.0,0.0,Statement,1
188,Why?,"I am not sure what i want to do for, but i am a professional",5.0,0,0,0.2,0.0,0.1,Reject,1
188,I see,I have a dog named bella,5.0,0.24,1,0.0,0.0,0.0,nAnswer,1
188,Great,What do you do for fun?,5.0,0,0,0.2,0.0,0.0,whQuestion,1
188,I do kayaking,"I like kayaking, i love it.",5.0,0.286,1,0.2,0.0,0.0,Statement,1
188,Heh,What do you do for a living?,5.0,0,0,0.1,0.0,0.1,whQuestion,1
188,I walk dogs for a living,I am sorry to hear that.,5.0,0.24,1,0.0,0.0,0.0,Statement,1
188,Sorry,I am sorry to hear that,5.0,0.24,1,0.0,0.0,0.0,Statement,1
188,Sorry,I am sorry to hear that,5.0,0.24,1,0.0,0.0,0.0,Statement,1
189,do you like cheeseburgers?,i love it . i am a huge fan of it .,5.0,0,0,0.2,0.0,0.0,Statement,1
189,What do you like?,i am not sure . i am more of a loner .,5.0,0,0,0.2,0.0,0.0,Statement,1
189,ok. Do you like cheese ?,"yes i do , i love to cook",5.0,0.221,1,0.1,0.0,0.0,Statement,1
189,what do you like to cook?,i like to cook and hang out with my family .,5.0,0.508,1,0.0,0.4,0.1,Statement,1
189,hi,hi !,5.0,0.562,1,0.0,0.0,0.0,Greet,1
189,hi hi,"hello , how are you ?",5.0,0,1,0.0,0.0,0.0,whQuestion,1
189,hi,hi !,5.0,0.562,1,0.0,0.0,0.0,Greet,1
189,hi,hi !,5.0,0.562,1,0.0,0.0,0.0,Greet,1
189,hi,hi !,5.0,0.562,1,0.0,0.0,0.0,Greet,1
189,hi,hi !,5.0,0.562,1,0.0,0.0,0.0,Greet,1
189,hi,hi !,5.0,0.562,1,0.0,0.0,0.0,Greet,1
189,hi,hi !,5.0,0.562,1,0.0,0.0,0.0,Greet,1
189,hi,hi !,5.0,0.562,1,0.0,0.0,0.0,Greet,1
189,hell,"i am a little weird , but i like to stick to people .",5.0,0,0,0.2,0.0,0.0,Clarify,1
189,hellop,"i am a huge gamer , my mom is a very good person .",5.0,0,0,0.1,0.0,0.0,yAnswer,1
189,hello,"hello , how are you ?",5.0,0.302,1,0.0,0.0,0.0,whQuestion,1
189,how old are you?,i am 22 and i am a big fan of the nfl,5.0,0,1,0.2,0.0,0.0,Continuer,1
190,col,where are you from ?,5.0,0,0,0.0,0.0,0.0,whQuestion,1
190,I dunno,i have not heard of that .,5.0,0.24,0,0.0,0.0,0.0,Reject,1
190,lol,i am a huge fan of all types of things except country,5.0,0,1,0.1,0.0,0.0,Clarify,1
190,Do you travel a lot?,i do not think i would like to .,5.0,0.206,1,0.1,0.0,0.0,Statement,1
190,Oh,"i am a huge gamer , my mom is a very good person .",5.0,0,0,0.1,0.0,0.0,yAnswer,1
190,i produce music for artists,do you have any hobbies ?,5.0,0,1,0.0,0.0,0.1,ynQuestion,1
190,Yes i produce music for artists,very cool . i have been gravitating on a lot of people who are unpredictable .,5.0,0.153,1,0.0,0.0,0.1,Emphasis,1
190,Wow,"i am a huge gamer , my mom is a very good person .",5.0,0,0,0.1,0.0,0.0,yAnswer,1
190,Nice to hear that,i think i am going to be a doctor like my uncle .,5.0,0.166,0,0.1,0.0,0.0,Statement,1
190,Do you want ?,i am not sure . i am a very experienced person .,5.0,0,1,0.2,0.0,0.0,nAnswer,1
190,That's cool,i think i will stick with that . i am not sure if i had to do that,5.0,0,1,0.2,0.0,0.0,Reject,1
190,What is your favourite food?,"yes , i do . i love it .",5.0,0,0,0.2,0.0,0.0,Accept,1
190,What,"i am a huge gamer , my mom is a very good person .",5.0,0,0,0.1,0.0,0.0,yAnswer,1
190,What is your favourite food?,"yes , i do . i love it .",5.0,0,0,0.2,0.0,0.0,Accept,1
190,Your favourite food?,i am not sure . i have to go .,5.0,0,0,0.1,0.0,0.0,Statement,1
190,Ok,"i am a huge gamer , my mom is a very good person .",5.0,0,0,0.1,0.0,0.0,yAnswer,1
198,Really?,Butters Creamy Goo is chockfull of all the essentials an athlete needs.,5.0,0,0,0.0,0.0,0.0,Statement,1
198,OMG,Butters Creamy Goo is chockfull of all the essentials an athlete needs.,5.0,0,1,0.0,0.0,0.0,Statement,1
198,D,Strawberry Pop Tarts.Jinx! I said it first. I beat you.,5.0,0,1,0.1,0.0,0.0,Clarify,1
198,No,"Franken Berry, Boo Berry, Sugar Bear and the Honey Nut Cheerio bee, I believe his name is Buzz.",5.0,0,0,0.1,0.0,0.0,Clarify,1
199,hi,hi !,5.0,0.562,1,0.0,0.0,0.0,Greet,1
199,hello,"hello , how are you ?",5.0,0.302,1,0.0,0.0,0.0,whQuestion,1
199,nice how are you?,i am doing well . just got done practicing my new job .,5.0,0,1,0.0,0.0,0.0,Clarify,1
199,where do you live ?,"i live in california , near the beach . you ?",5.0,0.244,1,0.0,0.0,0.0,Clarify,1
199,me too,"i am a huge gamer , i love it .",5.0,0,1,0.1,0.0,0.0,Statement,1
206,Sounds cool,i like to eat a lot of food .,4.0,0,1,0.0,0.0,0.0,Emphasis,1
206,Me too,"i like to eat fish , but i am not very good at it .",4.0,0,1,0.1,0.0,0.0,nAnswer,1
206,I don't drink alcohol,so you are not quite sure .,4.0,0,0,0.0,0.0,0.0,ynQuestion,1
206,I'm sure.,"i will be that if i had a job , i would be more free to do .",4.0,0,0,0.2,0.0,0.0,Statement,1
206,Nice,"i am a huge gamer , my mom is a very good person .",4.0,0,0,0.1,0.0,0.0,yAnswer,1
206,Wow,"i am a huge gamer , my mom is a very good person .",4.0,0,0,0.1,0.0,0.0,yAnswer,1
206,wow,i am a huge fan of the outdoors .,4.0,0,0,0.0,0.0,0.0,Statement,1
206,Me too,"i like to eat fish , but i am not very good at it .",4.0,0,1,0.1,0.0,0.0,nAnswer,1
206,i hate the color pink.,"i love pink , reminds me of summer time .",4.0,0.244,1,0.0,0.0,0.0,Statement,1
206,Really?,"yes , i am a very experienced person .",4.0,0,1,0.0,0.0,0.0,yAnswer,1
206,I see/,i think i am not sure . i am sure they will .,4.0,0.174,0,0.4,0.0,0.0,yAnswer,1
210,Hello!,"i am a very experienced person , so i know it is a definite no !",2.0,0,1,0.1,0.0,0.0,Statement,1
210,Do yoy have problem with alcohol?,i have no idea what that is,2.0,0.221,0,0.0,0.0,0.0,Reject,1
210,"But I`m recovering now. You don`t drink at all, do you?",i have no idea what that is,2.0,0,0,0.0,0.0,0.0,Reject,1
210,Where are you from?,i am not sure . i am a very experienced person .,2.0,0,1,0.2,0.0,0.0,nAnswer,1
210,Wonderful! Do you take any meditation from time to time?,i have tried to try it . i have to try it .,2.0,0.174,1,0.5,0.0,0.0,Statement,1
210,"Oh, you should try it more and more! I love it!",i have not tried that . i am sure it will .,2.0,0.196,1,0.1,0.0,0.0,Statement,1
210,Now I live in the city and I have a lot of time to spend with meditation.,i have never heard of that .,2.0,0.09,0,0.0,0.1,0.0,Statement,1
210,Now you do. Where are you from?,"i have never tried it , but i will try it .",2.0,0,0,0.2,0.0,0.0,Statement,1
211,i play the violin and the guitar,that is cool . i am a big fan of singing music .,2.0,0.174,1,0.0,0.0,0.0,Clarify,1
